Sale_ID,Date,Store_ID,Product_ID,Units
486625,2023-02-17,2,18,1
486626,2023-02-17,24,30,1
486627,2023-02-17,44,25,1
486628,2023-02-17,44,24,3
486629,2023-02-17,48,19,1
486630,2023-02-17,44,24,2
486631,2023-02-17,4,19,3
486632,2023-02-17,28,23,1
486633,2023-02-17,15,21,1
486634,2023-02-17,28,23,1
486635,2023-02-17,31,30,1
486636,2023-02-17,11,25,1
486637,2023-02-17,39,17,1
486638,2023-02-17,1,13,1
486639,2023-02-17,34,19,1
486640,2023-02-17,48,19,1
486641,2023-02-17,37,11,1
486642,2023-02-17,45,3,1
486643,2023-02-17,5,3,3
486644,2023-02-17,48,19,1
486645,2023-02-17,16,18,1
486646,2023-02-17,11,3,1
486647,2023-02-17,31,30,1
486648,2023-02-17,12,8,1
486649,2023-02-17,21,33,1
486650,2023-02-17,43,3,1
486651,2023-02-17,18,19,1
486652,2023-02-17,44,18,1
486653,2023-02-17,11,3,1
486654,2023-02-17,19,18,1
486655,2023-02-17,2,8,1
486656,2023-02-17,43,18,1
486657,2023-02-17,37,3,3
486658,2023-02-17,2,3,2
486659,2023-02-17,33,31,3
486660,2023-02-17,9,3,1
486661,2023-02-17,1,19,1
486662,2023-02-17,44,18,1
486663,2023-02-17,37,3,3
486664,2023-02-17,38,1,1
486665,2023-02-17,33,8,2
486666,2023-02-17,37,16,1
486667,2023-02-17,8,30,3
486668,2023-02-17,31,30,1
486669,2023-02-17,30,25,2
486670,2023-02-17,27,25,1
486671,2023-02-17,31,32,1
486672,2023-02-17,38,19,1
486673,2023-02-17,27,1,3
486674,2023-02-17,14,25,3
486675,2023-02-17,2,3,2
486676,2023-02-17,30,30,1
486677,2023-02-17,36,14,1
486678,2023-02-17,14,2,1
486679,2023-02-17,34,6,1
486680,2023-02-17,49,3,1
486681,2023-02-17,1,1,1
486682,2023-02-17,12,19,3
486683,2023-02-17,30,30,1
486684,2023-02-17,26,3,1
486685,2023-02-17,24,30,1
486686,2023-02-17,29,31,1
486687,2023-02-17,41,18,1
486688,2023-02-17,27,3,3
486689,2023-02-17,30,15,1
486690,2023-02-17,49,23,1
486691,2023-02-17,34,19,1
486692,2023-02-17,27,11,1
486693,2023-02-17,36,6,1
486694,2023-02-17,16,18,1
486695,2023-02-17,26,14,1
486696,2023-02-17,32,24,1
486697,2023-02-17,26,15,1
486698,2023-02-17,19,18,1
486699,2023-02-17,16,18,1
486700,2023-02-17,46,6,1
486701,2023-02-17,40,17,1
486702,2023-02-17,34,6,1
486703,2023-02-17,22,19,1
486704,2023-02-17,42,13,1
486705,2023-02-17,39,1,1
486706,2023-02-17,27,1,3
486707,2023-02-17,17,8,1
486708,2023-02-17,46,19,1
486709,2023-02-17,43,17,1
486710,2023-02-17,47,30,1
486711,2023-02-17,31,6,1
486712,2023-02-17,30,25,2
486713,2023-02-17,16,16,1
486714,2023-02-17,9,19,1
486715,2023-02-17,31,13,3
486716,2023-02-17,30,15,1
486717,2023-02-17,38,21,1
486718,2023-02-17,7,3,1
486719,2023-02-17,15,3,1
486720,2023-02-17,39,1,1
486721,2023-02-17,10,8,1
486722,2023-02-17,5,19,3
486723,2023-02-17,6,30,1
486724,2023-02-17,36,14,1
486725,2023-02-17,49,27,1
486726,2023-02-17,2,25,1
486727,2023-02-17,8,25,3
486728,2023-02-17,35,3,2
486729,2023-02-17,17,3,3
486730,2023-02-17,33,22,1
486731,2023-02-17,40,17,1
486732,2023-02-17,35,3,2
486733,2023-02-17,37,11,1
486734,2023-02-17,33,24,1
486735,2023-02-17,46,6,1
486736,2023-02-17,14,25,3
486737,2023-02-17,21,33,1
486738,2023-02-17,14,21,1
486739,2023-02-17,43,17,1
486740,2023-02-17,40,25,2
486741,2023-02-17,49,8,1
486742,2023-02-17,27,19,2
486743,2023-02-17,1,1,1
486744,2023-02-17,43,25,1
486745,2023-02-17,43,17,1
486746,2023-02-17,11,21,1
486747,2023-02-17,18,19,1
486748,2023-02-17,32,31,1
486749,2023-02-17,9,30,1
486750,2023-02-17,8,30,3
486751,2023-02-17,10,30,1
486752,2023-02-17,31,13,3
486753,2023-02-17,15,21,1
486754,2023-02-17,33,22,1
486755,2023-02-17,7,30,1
486756,2023-02-17,16,19,1
486757,2023-02-17,19,18,2
486758,2023-02-17,33,31,3
486759,2023-02-17,47,31,3
486760,2023-02-17,1,13,1
486761,2023-02-17,45,6,1
486762,2023-02-17,40,17,1
486763,2023-02-17,24,30,1
486764,2023-02-17,43,3,1
486765,2023-02-17,12,8,1
486766,2023-02-17,40,17,1
486767,2023-02-17,32,13,1
486768,2023-02-17,27,1,2
486769,2023-02-17,49,8,1
486770,2023-02-17,43,3,1
486771,2023-02-17,43,3,1
486772,2023-02-17,28,23,1
486773,2023-02-17,1,8,1
486774,2023-02-17,9,14,1
486775,2023-02-17,35,3,3
486776,2023-02-17,35,3,2
486777,2023-02-17,44,25,1
486778,2023-02-17,4,31,2
486779,2023-02-17,1,1,1
486780,2023-02-17,38,19,1
486781,2023-02-17,20,32,2
486782,2023-02-17,40,19,2
486783,2023-02-17,49,3,1
486784,2023-02-17,5,3,2
486785,2023-02-17,17,31,2
486786,2023-02-17,9,30,1
486787,2023-02-17,42,19,1
486788,2023-02-17,44,25,1
486789,2023-02-17,31,6,1
486790,2023-02-17,45,6,1
486791,2023-02-17,15,3,1
486792,2023-02-17,50,26,1
486793,2023-02-17,24,30,1
486794,2023-02-17,2,8,1
486795,2023-02-17,31,30,1
486796,2023-02-17,18,25,1
486797,2023-02-17,27,18,1
486798,2023-02-17,9,24,1
486799,2023-02-17,11,21,1
486800,2023-02-17,13,14,1
486801,2023-02-17,28,18,1
486802,2023-02-17,11,3,1
486803,2023-02-17,8,14,2
486804,2023-02-17,20,32,2
486805,2023-02-17,33,24,1
486806,2023-02-17,9,8,2
486807,2023-02-17,16,18,1
486808,2023-02-17,18,19,1
486809,2023-02-17,42,13,1
486810,2023-02-17,22,8,1
486811,2023-02-17,33,22,1
486812,2023-02-17,24,8,1
486813,2023-02-17,21,3,1
486814,2023-02-17,32,21,1
486815,2023-02-17,37,11,1
486816,2023-02-17,41,25,1
486817,2023-02-17,7,21,1
486818,2023-02-17,29,30,1
486819,2023-02-17,39,19,2
486820,2023-02-17,17,11,1
486821,2023-02-17,42,19,1
486822,2023-02-17,26,20,1
486823,2023-02-17,2,13,1
486824,2023-02-17,34,19,1
486825,2023-02-17,32,25,4
486826,2023-02-17,28,3,2
486827,2023-02-17,42,13,1
486828,2023-02-17,21,10,1
486829,2023-02-17,40,17,1
486830,2023-02-17,38,8,1
486831,2023-02-17,12,8,1
486832,2023-02-17,45,3,1
486833,2023-02-17,35,3,2
486834,2023-02-17,7,3,1
486835,2023-02-17,41,18,1
486836,2023-02-17,33,24,1
486837,2023-02-17,31,30,1
486838,2023-02-17,32,24,1
486839,2023-02-17,40,17,1
486840,2023-02-17,7,3,1
486841,2023-02-17,4,31,2
486842,2023-02-17,31,11,1
486843,2023-02-17,37,9,2
486844,2023-02-17,41,18,1
486845,2023-02-17,2,8,1
486846,2023-02-17,9,8,3
486847,2023-02-17,42,13,1
486848,2023-02-17,35,19,1
486849,2023-02-17,6,25,1
486850,2023-02-17,37,3,3
486851,2023-02-17,36,14,1
486852,2023-02-17,31,32,1
486853,2023-02-17,38,1,1
486854,2023-02-17,11,3,1
486855,2023-02-17,44,24,3
486856,2023-02-17,1,13,1
486857,2023-02-17,49,19,3
486858,2023-02-17,27,21,2
486859,2023-02-17,40,19,3
486860,2023-02-17,10,30,1
486861,2023-02-17,2,25,1
486862,2023-02-17,31,8,1
486863,2023-02-17,44,24,3
486864,2023-02-17,41,25,1
486865,2023-02-17,37,14,1
486866,2023-02-17,20,16,1
486867,2023-02-17,8,14,2
486868,2023-02-17,33,24,1
486869,2023-02-17,11,21,1
486870,2023-02-17,49,23,1
486871,2023-02-17,12,8,1
486872,2023-02-17,33,3,2
486873,2023-02-17,31,13,2
486874,2023-02-17,32,16,1
486875,2023-02-17,24,8,1
486876,2023-02-17,6,25,1
486877,2023-02-17,26,14,1
486878,2023-02-17,2,8,1
486879,2023-02-17,20,32,2
486880,2023-02-17,41,25,1
486881,2023-02-17,31,13,2
486882,2023-02-17,47,30,1
486883,2023-02-17,34,6,1
486884,2023-02-17,48,19,1
486885,2023-02-17,44,25,1
486886,2023-02-17,37,11,1
486887,2023-02-17,47,31,3
486888,2023-02-17,31,8,1
486889,2023-02-17,44,16,1
486890,2023-02-17,14,21,1
486891,2023-02-17,27,3,3
486892,2023-02-17,1,13,1
486893,2023-02-17,40,3,2
486894,2023-02-17,30,25,2
486895,2023-02-17,40,25,3
486896,2023-02-17,10,21,3
486897,2023-02-17,44,24,2
486898,2023-02-17,8,14,3
486899,2023-02-17,9,24,1
486900,2023-02-17,19,6,1
486901,2023-02-17,34,6,1
486902,2023-02-17,38,8,1
486903,2023-02-17,4,13,1
486904,2023-02-17,10,19,2
486905,2023-02-17,40,19,3
486906,2023-02-17,1,13,1
486907,2023-02-17,8,3,6
486908,2023-02-17,7,21,1
486909,2023-02-17,19,18,2
486910,2023-02-17,3,26,2
486911,2023-02-17,37,16,1
486912,2023-02-17,8,3,6
486913,2023-02-17,6,30,1
486914,2023-02-17,33,8,3
486915,2023-02-17,7,21,1
486916,2023-02-17,28,23,1
486917,2023-02-17,10,30,1
486918,2023-02-17,10,19,3
486919,2023-02-17,42,7,1
486920,2023-02-17,43,17,1
486921,2023-02-17,22,8,1
486922,2023-02-17,13,14,1
486923,2023-02-17,18,1,1
486924,2023-02-17,32,21,1
486925,2023-02-17,7,21,1
486926,2023-02-17,31,13,3
486927,2023-02-17,23,21,1
486928,2023-02-17,22,8,1
486929,2023-02-17,20,32,3
486930,2023-02-17,26,21,1
486931,2023-02-17,22,8,1
486932,2023-02-17,27,2,1
486933,2023-02-17,9,8,3
486934,2023-02-17,43,17,1
486935,2023-02-17,43,17,1
486936,2023-02-17,29,1,1
486937,2023-02-17,30,3,3
486938,2023-02-17,19,18,1
486939,2023-02-17,18,19,1
486940,2023-02-17,38,8,1
486941,2023-02-17,9,14,1
486942,2023-02-17,44,25,1
486943,2023-02-17,23,19,2
486944,2023-02-17,27,21,2
486945,2023-02-17,26,25,1
486946,2023-02-17,7,21,1
486947,2023-02-17,46,19,1
486948,2023-02-17,17,11,1
486949,2023-02-17,4,13,1
486950,2023-02-17,34,6,1
486951,2023-02-17,43,3,1
486952,2023-02-17,44,24,1
486953,2023-02-17,21,33,1
486954,2023-02-17,37,11,1
486955,2023-02-17,30,24,1
486956,2023-02-17,9,24,1
486957,2023-02-17,9,3,1
486958,2023-02-17,20,32,2
486959,2023-02-17,18,1,1
486960,2023-02-17,9,18,1
486961,2023-02-17,43,17,1
486962,2023-02-17,22,24,1
486963,2023-02-17,40,17,1
486964,2023-02-17,16,18,1
486965,2023-02-17,39,1,1
486966,2023-02-17,32,13,1
486967,2023-02-17,38,17,1
486968,2023-02-17,42,35,1
486969,2023-02-17,13,14,1
486970,2023-02-17,49,23,1
486971,2023-02-17,32,21,1
486972,2023-02-17,21,3,1
486973,2023-02-17,16,19,1
486974,2023-02-17,7,30,1
486975,2023-02-17,15,3,1
486976,2023-02-17,49,3,1
486977,2023-02-17,38,14,1
486978,2023-02-17,44,18,1
486979,2023-02-17,17,9,1
486980,2023-02-17,19,18,3
486981,2023-02-17,12,5,1
486982,2023-02-17,38,8,1
486983,2023-02-17,42,7,1
486984,2023-02-17,31,8,1
486985,2023-02-17,38,8,1
486986,2023-02-17,32,24,1
486987,2023-02-17,22,24,1
486988,2023-02-17,14,2,1
486989,2023-02-17,38,1,1
486990,2023-02-17,33,3,2
486991,2023-02-17,33,22,1
486992,2023-02-17,33,31,3
486993,2023-02-17,30,24,1
486994,2023-02-17,18,25,1
486995,2023-02-17,9,1,1
486996,2023-02-17,37,11,1
486997,2023-02-17,37,9,3
486998,2023-02-17,44,24,2
486999,2023-02-17,4,19,3
487000,2023-02-17,11,21,1
487001,2023-02-17,1,1,1
487002,2023-02-17,43,3,1
487003,2023-02-17,47,31,2
487004,2023-02-17,30,30,1
487005,2023-02-17,8,3,4
487006,2023-02-17,34,19,1
487007,2023-02-17,4,19,2
487008,2023-02-17,41,18,1
487009,2023-02-17,2,8,1
487010,2023-02-17,33,24,1
487011,2023-02-17,42,22,1
487012,2023-02-17,11,3,1
487013,2023-02-17,33,8,2
487014,2023-02-17,3,26,2
487015,2023-02-17,40,19,2
487016,2023-02-17,37,14,1
487017,2023-02-17,28,23,1
487018,2023-02-17,4,13,1
487019,2023-02-17,22,9,1
487020,2023-02-17,37,16,1
487021,2023-02-17,38,17,1
487022,2023-02-17,6,30,1
487023,2023-02-17,46,19,1
487024,2023-02-17,33,24,1
487025,2023-02-17,27,21,2
487026,2023-02-17,11,3,1
487027,2023-02-17,40,19,3
487028,2023-02-17,21,3,1
487029,2023-02-17,5,19,2
487030,2023-02-17,42,3,3
487031,2023-02-17,42,19,1
487032,2023-02-17,37,3,3
487033,2023-02-17,37,9,2
487034,2023-02-17,19,8,1
487035,2023-02-17,28,23,1
487036,2023-02-17,6,13,1
487037,2023-02-17,27,3,3
487038,2023-02-17,44,16,1
487039,2023-02-17,11,9,1
487040,2023-02-17,46,6,1
487041,2023-02-17,26,3,1
487042,2023-02-17,17,19,2
487043,2023-02-17,15,25,1
487044,2023-02-17,43,17,1
487045,2023-02-17,1,1,1
487046,2023-02-17,47,18,1
487047,2023-02-17,33,24,1
487048,2023-02-17,17,19,3
487049,2023-02-17,20,32,3
487050,2023-02-17,13,14,1
487051,2023-02-17,28,23,1
487052,2023-02-17,44,16,1
487053,2023-02-17,41,18,1
487054,2023-02-17,35,3,3
487055,2023-02-17,1,8,1
487056,2023-02-17,44,18,1
487057,2023-02-17,31,32,1
487058,2023-02-17,9,30,1
487059,2023-02-17,37,14,1
487060,2023-02-17,26,15,1
487061,2023-02-17,48,19,1
487062,2023-02-17,16,19,1
487063,2023-02-17,24,8,1
487064,2023-02-17,10,8,1
487065,2023-02-17,8,3,6
487066,2023-02-17,39,1,1
487067,2023-02-17,42,13,1
487068,2023-02-17,33,3,2
487069,2023-02-17,31,13,3
487070,2023-02-17,7,3,1
487071,2023-02-17,40,30,1
487072,2023-02-17,15,3,1
487073,2023-02-17,21,24,1
487074,2023-02-17,7,25,1
487075,2023-02-17,30,15,1
487076,2023-02-17,39,1,1
487077,2023-02-17,44,18,1
487078,2023-02-17,21,3,1
487079,2023-02-17,34,6,1
487080,2023-02-17,26,21,1
487081,2023-02-17,24,30,1
487082,2023-02-17,35,3,3
487083,2023-02-17,9,8,2
487084,2023-02-17,26,25,1
487085,2023-02-17,21,33,1
487086,2023-02-17,45,18,2
487087,2023-02-17,40,17,1
487088,2023-02-17,11,3,1
487089,2023-02-17,23,21,1
487090,2023-02-17,38,17,1
487091,2023-02-17,45,18,2
487092,2023-02-17,30,30,1
487093,2023-02-17,44,24,3
487094,2023-02-17,5,3,2
487095,2023-02-17,31,11,1
487096,2023-02-17,37,14,1
487097,2023-02-17,24,30,1
487098,2023-02-17,17,11,1
487099,2023-02-17,50,19,4
487100,2023-02-17,36,14,1
487101,2023-02-17,1,8,1
487102,2023-02-17,31,13,3
487103,2023-02-17,44,18,1
487104,2023-02-17,40,30,1
487105,2023-02-17,27,3,3
487106,2023-02-17,32,24,1
487107,2023-02-17,45,18,3
487108,2023-02-17,31,8,1
487109,2023-02-17,42,3,3
487110,2023-02-17,28,18,1
487111,2023-02-17,19,18,3
487112,2023-02-17,15,21,1
487113,2023-02-17,44,25,1
487114,2023-02-17,34,6,1
487115,2023-02-17,38,14,1
487116,2023-02-17,40,17,1
487117,2023-02-17,17,3,3
487118,2023-02-17,14,6,1
487119,2023-02-17,19,18,1
487120,2023-02-17,27,11,1
487121,2023-02-17,29,31,1
487122,2023-02-17,19,18,1
487123,2023-02-17,7,25,1
487124,2023-02-17,4,2,3
487125,2023-02-17,30,30,1
487126,2023-02-17,42,19,1
487127,2023-02-17,49,27,1
487128,2023-02-17,22,24,1
487129,2023-02-17,17,11,1
487130,2023-02-17,6,24,1
487131,2023-02-17,11,21,1
487132,2023-02-17,22,19,1
487133,2023-02-17,28,18,1
487134,2023-02-17,33,22,1
487135,2023-02-17,28,18,1
487136,2023-02-17,17,13,1
487137,2023-02-17,32,24,1
487138,2023-02-17,43,25,1
487139,2023-02-17,26,8,1
487140,2023-02-17,34,19,1
487141,2023-02-17,33,8,3
487142,2023-02-17,38,1,1
487143,2023-02-17,33,24,1
487144,2023-02-17,8,14,2
487145,2023-02-17,49,19,3
487146,2023-02-17,49,3,1
487147,2023-02-17,33,22,1
487148,2023-02-17,29,1,1
487149,2023-02-17,26,20,1
487150,2023-02-17,17,19,2
487151,2023-02-17,45,19,1
487152,2023-02-17,27,25,1
487153,2023-02-17,42,7,1
487154,2023-02-17,33,14,4
487155,2023-02-17,23,9,3
487156,2023-02-17,40,30,1
487157,2023-02-17,6,30,1
487158,2023-02-17,13,14,1
487159,2023-02-17,42,19,1
487160,2023-02-17,6,25,1
487161,2023-02-17,38,19,1
487162,2023-02-17,9,1,1
487163,2023-02-17,9,3,1
487164,2023-02-17,27,1,2
487165,2023-02-17,11,3,1
487166,2023-02-17,30,30,1
487167,2023-02-17,32,13,1
487168,2023-02-17,21,3,1
487169,2023-02-17,30,30,1
487170,2023-02-17,9,30,1
487171,2023-02-17,7,21,1
487172,2023-02-17,14,25,3
487173,2023-02-17,4,8,3
487174,2023-02-17,41,18,1
487175,2023-02-17,31,13,3
487176,2023-02-17,45,19,1
487177,2023-02-17,18,19,1
487178,2023-02-17,27,21,3
487179,2023-02-17,21,3,1
487180,2023-02-17,31,8,1
487181,2023-02-17,34,6,1
487182,2023-02-17,10,21,3
487183,2023-02-17,17,9,1
487184,2023-02-17,38,8,1
487185,2023-02-17,22,8,1
487186,2023-02-17,16,19,1
487187,2023-02-17,42,13,1
487188,2023-02-17,42,6,1
487189,2023-02-17,38,14,1
487190,2023-02-17,12,18,3
487191,2023-02-17,43,25,1
487192,2023-02-17,1,8,1
487193,2023-02-17,4,2,2
487194,2023-02-17,14,8,2
487195,2023-02-17,39,19,2
487196,2023-02-17,44,25,1
487197,2023-02-17,34,6,1
487198,2023-02-17,29,30,1
487199,2023-02-17,14,2,1
487200,2023-02-17,32,13,1
487201,2023-02-17,31,13,3
487202,2023-02-17,31,11,1
487203,2023-02-17,9,24,1
487204,2023-02-17,39,17,1
487205,2023-02-17,45,6,1
487206,2023-02-17,33,24,1
487207,2023-02-17,13,3,1
487208,2023-02-17,34,19,1
487209,2023-02-17,18,25,1
487210,2023-02-17,6,25,1
487211,2023-02-17,50,26,1
487212,2023-02-17,33,31,3
487213,2023-02-17,37,16,1
487214,2023-02-17,9,18,1
487215,2023-02-17,19,18,2
487216,2023-02-17,23,21,1
487217,2023-02-17,10,30,1
487218,2023-02-17,30,25,3
487219,2023-02-17,46,19,1
487220,2023-02-17,42,19,1
487221,2023-02-17,7,3,1
487222,2023-02-17,9,30,1
487223,2023-02-17,32,17,1
487224,2023-02-17,22,8,1
487225,2023-02-17,31,11,1
487226,2023-02-17,32,13,1
487227,2023-02-17,31,30,1
487228,2023-02-17,43,17,1
487229,2023-02-17,7,21,1
487230,2023-02-17,14,8,2
487231,2023-02-17,38,8,1
487232,2023-02-17,11,21,1
487233,2023-02-17,42,13,1
487234,2023-02-17,20,32,3
487235,2023-02-17,22,24,1
487236,2023-02-17,16,18,1
487237,2023-02-17,9,18,1
487238,2023-02-17,14,6,1
487239,2023-02-17,7,3,1
487240,2023-02-17,6,24,1
487241,2023-02-17,26,20,1
487242,2023-02-17,9,3,1
487243,2023-02-17,17,3,4
487244,2023-02-17,11,21,1
487245,2023-02-17,27,21,2
487246,2023-02-17,12,5,1
487247,2023-02-17,35,3,2
487248,2023-02-17,29,30,1
487249,2023-02-17,22,24,1
487250,2023-02-17,36,14,1
487251,2023-02-17,2,8,1
487252,2023-02-17,33,3,2
487253,2023-02-17,33,3,2
487254,2023-02-17,33,3,3
487255,2023-02-17,8,3,4
487256,2023-02-17,26,15,1
487257,2023-02-17,21,3,1
487258,2023-02-17,33,24,1
487259,2023-02-17,26,21,1
487260,2023-02-17,27,3,3
487261,2023-02-17,32,13,1
487262,2023-02-17,31,8,1
487263,2023-02-17,10,19,3
487264,2023-02-17,31,13,3
487265,2023-02-17,13,3,1
487266,2023-02-17,40,19,3
487267,2023-02-17,22,8,1
487268,2023-02-17,21,3,1
487269,2023-02-17,6,13,1
487270,2023-02-17,40,19,3
487271,2023-02-17,43,17,1
487272,2023-02-17,37,9,3
487273,2023-02-17,29,31,1
487274,2023-02-17,37,11,1
487275,2023-02-17,28,18,1
487276,2023-02-17,19,6,1
487277,2023-02-17,17,3,3
487278,2023-02-17,14,2,1
487279,2023-02-17,4,13,1
487280,2023-02-17,10,30,1
487281,2023-02-17,43,3,1
487282,2023-02-17,9,3,1
487283,2023-02-17,1,13,1
487284,2023-02-17,21,3,1
487285,2023-02-17,46,6,1
487286,2023-02-17,11,25,1
487287,2023-02-17,27,11,1
487288,2023-02-17,11,15,1
487289,2023-02-17,14,25,3
487290,2023-02-17,6,25,1
487291,2023-02-17,11,9,1
487292,2023-02-17,21,33,1
487293,2023-02-17,15,3,1
487294,2023-02-17,7,3,1
487295,2023-02-17,27,2,1
487296,2023-02-17,11,25,1
487297,2023-02-17,5,19,2
487298,2023-02-17,19,8,1
487299,2023-02-17,27,19,2
487300,2023-02-17,26,3,1
487301,2023-02-17,44,11,1
487302,2023-02-17,24,30,1
487303,2023-02-17,48,6,1
487304,2023-02-17,40,17,1
487305,2023-02-17,14,25,3
487306,2023-02-17,44,24,1
487307,2023-02-17,29,19,1
487308,2023-02-17,22,8,1
487309,2023-02-17,4,19,2
487310,2023-02-17,10,19,2
487311,2023-02-17,50,26,1
487312,2023-02-17,35,3,2
487313,2023-02-17,20,32,3
487314,2023-02-17,26,20,1
487315,2023-02-17,6,30,1
487316,2023-02-17,7,3,1
487317,2023-02-17,3,26,2
487318,2023-02-17,29,31,1
487319,2023-02-17,38,8,1
487320,2023-02-17,11,21,1
487321,2023-02-17,17,11,1
487322,2023-02-17,35,19,1
487323,2023-02-17,48,6,1
487324,2023-02-17,27,19,2
487325,2023-02-17,1,19,1
487326,2023-02-17,2,18,1
487327,2023-02-17,33,31,3
487328,2023-02-17,26,21,1
487329,2023-02-17,31,11,1
487330,2023-02-17,33,30,1
487331,2023-02-17,14,8,3
487332,2023-02-17,11,9,1
487333,2023-02-17,2,6,3
487334,2023-02-17,37,14,1
487335,2023-02-17,45,19,1
487336,2023-02-17,2,25,1
487337,2023-02-17,27,25,1
487338,2023-02-17,19,8,1
487339,2023-02-17,11,9,1
487340,2023-02-17,8,3,6
487341,2023-02-17,23,21,1
487342,2023-02-17,37,16,1
487343,2023-02-17,35,3,2
487344,2023-02-17,7,30,1
487345,2023-02-17,40,30,1
487346,2023-02-17,26,20,1
487347,2023-02-17,4,2,2
487348,2023-02-17,44,11,1
487349,2023-02-17,43,25,1
487350,2023-02-17,6,30,1
487351,2023-02-17,40,30,1
487352,2023-02-17,39,1,1
487353,2023-02-17,34,6,1
487354,2023-02-17,30,30,1
487355,2023-02-17,32,16,1
487356,2023-02-17,48,6,1
487357,2023-02-17,9,24,1
487358,2023-02-17,44,11,1
487359,2023-02-17,41,18,1
487360,2023-02-17,8,30,3
487361,2023-02-17,6,24,1
487362,2023-02-17,49,23,1
487363,2023-02-17,43,3,1
487364,2023-02-17,27,1,2
487365,2023-02-17,2,13,1
487366,2023-02-17,26,8,1
487367,2023-02-17,33,22,1
487368,2023-02-17,1,19,1
487369,2023-02-17,8,30,2
487370,2023-02-17,21,3,1
487371,2023-02-17,40,19,2
487372,2023-02-17,17,13,1
487373,2023-02-17,22,8,1
487374,2023-02-17,45,10,1
487375,2023-02-17,24,8,1
487376,2023-02-17,10,19,2
487377,2023-02-17,31,13,2
487378,2023-02-17,30,30,1
487379,2023-02-17,17,13,1
487380,2023-02-17,17,3,3
487381,2023-02-17,4,8,4
487382,2023-02-17,10,21,2
487383,2023-02-17,30,24,1
487384,2023-02-17,45,18,3
487385,2023-02-17,31,30,1
487386,2023-02-17,8,25,3
487387,2023-02-17,22,8,1
487388,2023-02-17,29,1,1
487389,2023-02-17,38,21,1
487390,2023-02-17,33,22,1
487391,2023-02-17,38,8,1
487392,2023-02-17,45,3,1
487393,2023-02-17,13,14,1
487394,2023-02-17,6,13,1
487395,2023-02-17,50,26,1
487396,2023-02-17,19,18,3
487397,2023-02-17,41,18,1
487398,2023-02-17,45,19,1
487399,2023-02-17,37,14,1
487400,2023-02-17,43,3,1
487401,2023-02-17,21,3,1
487402,2023-02-17,22,24,1
487403,2023-02-17,21,10,1
487404,2023-02-17,41,18,1
487405,2023-02-17,22,24,1
487406,2023-02-17,30,25,2
487407,2023-02-17,31,30,1
487408,2023-02-17,17,9,1
487409,2023-02-17,8,30,2
487410,2023-02-17,33,22,1
487411,2023-02-17,41,18,1
487412,2023-02-17,12,18,2
487413,2023-02-17,10,19,2
487414,2023-02-17,9,30,1
487415,2023-02-17,40,17,1
487416,2023-02-17,49,3,1
487417,2023-02-17,31,8,1
487418,2023-02-17,31,6,1
487419,2023-02-17,44,18,1
487420,2023-02-17,12,30,1
487421,2023-02-17,34,6,1
487422,2023-02-17,40,19,3
487423,2023-02-17,43,17,1
487424,2023-02-17,44,25,1
487425,2023-02-17,2,18,1
487426,2023-02-17,2,13,1
487427,2023-02-17,21,10,1
487428,2023-02-17,49,27,1
487429,2023-02-17,16,18,1
487430,2023-02-17,22,19,1
487431,2023-02-17,33,3,3
487432,2023-02-17,2,3,2
487433,2023-02-17,48,6,1
487434,2023-02-17,40,30,1
487435,2023-02-17,19,18,2
487436,2023-02-17,21,10,1
487437,2023-02-17,29,19,1
487438,2023-02-17,17,11,1
487439,2023-02-17,43,3,1
487440,2023-02-17,21,33,1
487441,2023-02-17,44,11,1
487442,2023-02-17,44,25,1
487443,2023-02-17,4,8,4
487444,2023-02-17,10,19,2
487445,2023-02-17,42,13,1
487446,2023-02-17,27,3,2
487447,2023-02-17,40,30,1
487448,2023-02-17,47,18,1
487449,2023-02-17,39,19,2
487450,2023-02-17,13,14,1
487451,2023-02-17,48,6,1
487452,2023-02-17,7,3,1
487453,2023-02-17,8,3,5
487454,2023-02-17,1,8,1
487455,2023-02-17,27,18,1
487456,2023-02-17,23,9,3
487457,2023-02-17,14,21,1
487458,2023-02-17,6,13,1
487459,2023-02-17,5,19,3
487460,2023-02-17,21,10,1
487461,2023-02-17,41,18,1
487462,2023-02-17,24,30,1
487463,2023-02-17,4,13,1
487464,2023-02-17,12,5,1
487465,2023-02-17,14,21,1
487466,2023-02-17,29,31,1
487467,2023-02-17,20,16,1
487468,2023-02-17,49,3,1
487469,2023-02-17,9,24,1
487470,2023-02-17,26,25,1
487471,2023-02-17,30,30,1
487472,2023-02-17,8,30,2
487473,2023-02-17,14,2,1
487474,2023-02-17,7,3,1
487475,2023-02-17,24,30,1
487476,2023-02-17,43,3,1
487477,2023-02-17,43,3,1
487478,2023-02-17,6,24,1
487479,2023-02-17,18,25,1
487480,2023-02-17,28,3,3
487481,2023-02-17,46,19,1
487482,2023-02-17,30,25,2
487483,2023-02-17,21,10,1
487484,2023-02-17,7,25,1
487485,2023-02-17,24,8,1
487486,2023-02-17,6,13,1
487487,2023-02-17,13,14,1
487488,2023-02-17,49,23,1
487489,2023-02-17,5,19,3
487490,2023-02-17,10,30,1
487491,2023-02-17,24,30,1
487492,2023-02-17,12,19,3
487493,2023-02-17,43,18,1
487494,2023-02-17,43,3,1
487495,2023-02-17,9,3,1
487496,2023-02-17,44,24,2
487497,2023-02-17,28,18,1
